mask,scenario,utility,improvement,relevance,relevance_delta,provider_disparity,fatigue,cost,intervention_stats
136,nominal,0.29288078964593056,-0.07665704784672989,0.6339232297406725,-0.01040024847176968,0.15513888888888894,0.40119995546059606,0.15,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
137,nominal,0.5259245907917467,0.15638675329908625,0.6055714771305628,-0.03875200108187937,0.11624999999999996,0.0,0.2,"{'repeat_cap_removed': 20418, 'injection_noop': 0, 'freshness_quota': 2880}"
138,nominal,0.22288113706003632,-0.14665670043262413,0.6293839851445282,-0.014939493067913978,0.13846450617283956,0.3637284014017199,0.25,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
139,nominal,0.4249013213258699,0.05536348383320944,0.6030361700408899,-0.04128730817155224,0.11510030864197529,0.0,0.30000000000000004,"{'repeat_cap_removed': 19197, 'injection_noop': 0, 'freshness_quota': 2880}"
140,nominal,0.23795697375778171,-0.13158086373487873,0.6336812094548875,-0.010642268757554696,0.14094135802469143,0.3718191411435988,0.23,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
141,nominal,0.4474320023666548,0.07789416487399436,0.6075081256901986,-0.03681535252224355,0.10682098765432091,0.0,0.28,"{'repeat_cap_removed': 19328, 'injection_noop': 0, 'freshness_quota': 2880}"
142,nominal,0.16967409669908212,-0.19986374079357833,0.6265542550760648,-0.01776922313637741,0.13077160493827167,0.33113484390540776,0.33,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
143,nominal,0.3457707242108482,-0.023767113281812247,0.6055331159352886,-0.0387903622771536,0.10425154320987651,0.0,0.38,"{'repeat_cap_removed': 17748, 'injection_noop': 0, 'freshness_quota': 2880}"
144,nominal,0.27779270451619675,-0.0917451329764637,0.6264072392401824,-0.0179162389722598,0.17149691358024688,0.3876015495763532,0.16999999999999998,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
145,nominal,0.5017545185948549,0.13221668110219442,0.6016760349888187,-0.04264744322362346,0.11705246913580236,0.0,0.21999999999999997,"{'repeat_cap_removed': 20037, 'injection_noop': 0, 'freshness_quota': 2880}"
146,nominal,0.2149280513443772,-0.15460978614828325,0.6219886862680244,-0.022334791944417787,0.16099537037037037,0.34195651208307,0.27,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
147,nominal,0.40143292059758884,0.03189508310492839,0.6003036683838232,-0.04401980982861897,0.11999999999999988,0.0,0.31999999999999995,"{'repeat_cap_removed': 18376, 'injection_noop': 0, 'freshness_quota': 2880}"
148,nominal,0.22668763395754293,-0.14285020353511751,0.6254211688158626,-0.018902309396579553,0.16471450617283945,0.35303654817632923,0.25,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
149,nominal,0.4238608138228324,0.05432297633017197,0.6039045461765506,-0.04041893203589153,0.10361882716049386,0.0,0.3,"{'repeat_cap_removed': 18607, 'injection_noop': 0, 'freshness_quota': 2880}"
150,nominal,0.1425194387711925,-0.22701839872146795,0.6243743565103368,-0.019949121702105388,0.16526234567901232,0.3354967118688747,0.35,"{'repeat_cap_removed': 0, 'injection_noop': 1440, 'freshness_quota': 2880}"
151,nominal,0.3239164822333528,-0.04562135525930766,0.6041886641455501,-0.04013481406689212,0.10303240740740738,0.0,0.4,"{'repeat_cap_removed': 18022, 'injection_noop': 1440, 'freshness_quota': 2880}"
152,nominal,0.22265858657210355,-0.1468792509205569,0.623936080740092,-0.02038739747235019,0.16140432098765434,0.37895299989652187,0.23,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
153,nominal,0.44049706054740867,0.07095922305474822,0.6013326340960301,-0.042990844116412075,0.11604938271604937,0.0,0.28,"{'repeat_cap_removed': 19746, 'injection_noop': 0, 'freshness_quota': 2880}"
154,nominal,0.15513900175147022,-0.21439883574119023,0.622234795277383,-0.022088682935059167,0.1382947530864198,0.3403927900821806,0.33,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
155,nominal,0.3407986165207883,-0.028739220971872148,0.5989224079468938,-0.045401070265548404,0.10976080246913589,0.0,0.37999999999999995,"{'repeat_cap_removed': 18307, 'injection_noop': 0, 'freshness_quota': 2880}"
156,nominal,0.16727968538386162,-0.20225815210879883,0.6210819336465887,-0.023241544565853478,0.1595447530864198,0.3482033396325974,0.31,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
157,nominal,0.3608156380470643,-0.008722199445596157,0.6006522962813896,-0.04367118193105257,0.1044521604938271,0.0,0.36,"{'repeat_cap_removed': 18518, 'injection_noop': 0, 'freshness_quota': 2880}"
158,nominal,0.08106731822913282,-0.2884705192635276,0.6229989129044369,-0.021324565308005305,0.15192129629629636,0.33573119693430276,0.41,"{'repeat_cap_removed': 0, 'injection_noop': 1440, 'freshness_quota': 2880}"
159,nominal,0.26331954528763624,-0.10621829220502421,0.6041910838185214,-0.0401323943939208,0.11057098765432105,0.0,0.45999999999999996,"{'repeat_cap_removed': 18071, 'injection_noop': 1440, 'freshness_quota': 2880}"
160,nominal,0.23298289318752716,-0.1365549443051333,0.6350280147226739,-0.009295463489768285,0.04433641975308644,0.40005139126405775,0.21,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
161,nominal,0.4660882220809499,0.09655038458828946,0.6059642958882194,-0.03835918232422275,0.07873456790123456,0.0,0.26,"{'repeat_cap_removed': 20481, 'injection_noop': 0, 'freshness_quota': 2880}"
162,nominal,0.16758957512510475,-0.2019482623675557,0.6321878705265565,-0.01213560768588573,0.035787037037037006,0.3572472454956398,0.31,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
163,nominal,0.3653444370657737,-0.004193400426886762,0.6046092528287761,-0.03971422538366609,0.05817129629629636,0.0,0.36,"{'repeat_cap_removed': 19279, 'injection_noop': 0, 'freshness_quota': 2880}"
164,nominal,0.1747857652347129,-0.19475207225794755,0.6349204888914879,-0.009402989320954291,0.04343364197530852,0.3742350670646555,0.29,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
165,nominal,0.3871136785956094,0.017575841102948964,0.6083096439390984,-0.036013834273343814,0.07791666666666663,0.0,0.33999999999999997,"{'repeat_cap_removed': 19716, 'injection_noop': 0, 'freshness_quota': 2880}"
166,nominal,0.110598209704723,-0.25893962778793744,0.6296524333840753,-0.014671044828366897,0.04419753086419753,0.32836275142275745,0.39,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
167,nominal,0.28558828613841963,-0.08394955135424081,0.605181868288201,-0.039141609924241205,0.07571759259259259,0.0,0.44,"{'repeat_cap_removed': 18000, 'injection_noop': 0, 'freshness_quota': 2880}"
168,nominal,0.17717810495484976,-0.1923597325378107,0.6335168865702655,-0.010806591642176677,0.04375771604938272,0.39476163492212213,0.27,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
169,nominal,0.4061410168714528,0.03660317937879237,0.6061263846237241,-0.038197093588718034,0.0792515432098766,0.0,0.32,"{'repeat_cap_removed': 20356, 'injection_noop': 0, 'freshness_quota': 2880}"
170,nominal,0.10298674638873251,-0.26655109110392794,0.6302051158902309,-0.014118362322211309,0.042831790123456726,0.36283911478053915,0.37,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
171,nominal,0.30515255423878,-0.06438528325388043,0.6044923317119865,-0.039831146500455716,0.06795524691358024,0.0,0.42,"{'repeat_cap_removed': 19325, 'injection_noop': 0, 'freshness_quota': 2880}"
172,nominal,0.11795252159854486,-0.2515853158941156,0.6331057702219568,-0.011217707990485382,0.04846450617283948,0.3710067563566822,0.35,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
173,nominal,0.32717629624661304,-0.04236154124604741,0.607249183319529,-0.03707429489291314,0.07718364197530869,0.0,0.4,"{'repeat_cap_removed': 19546, 'injection_noop': 0, 'freshness_quota': 2880}"
174,nominal,0.04678164483925695,-0.3227561926534035,0.6301446547409868,-0.014178823471455382,0.048719135802469005,0.33422487270235984,0.45,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
175,nominal,0.22574296773684843,-0.14379486975581202,0.605280152893954,-0.0390433253184882,0.07273919753086422,0.0,0.5,"{'repeat_cap_removed': 18135, 'injection_noop': 0, 'freshness_quota': 2880}"
176,nominal,0.163174896506951,-0.20636294098570945,0.629964823431332,-0.014358654781110203,0.04665895061728387,0.38083074757192087,0.29,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
177,nominal,0.3818484362443597,0.012310598751699264,0.602718522088127,-0.04160495612431514,0.07218364197530858,0.0,0.33999999999999997,"{'repeat_cap_removed': 19915, 'injection_noop': 0, 'freshness_quota': 2880}"
178,nominal,0.09860609330317749,-0.27093174418948296,0.627065195676979,-0.017258282535463132,0.04104938271604941,0.3375085904106344,0.39,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
179,nominal,0.281711155079082,-0.08782668241357844,0.6000340668421079,-0.044289411370334264,0.06464506172839513,0.0,0.44,"{'repeat_cap_removed': 18378, 'injection_noop': 0, 'freshness_quota': 2880}"
180,nominal,0.1035340152354573,-0.26600382225720315,0.6271856920209159,-0.017137786191526283,0.06260802469135807,0.3548532104378986,0.37000000000000005,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
181,nominal,0.30190744878444414,-0.0676303887082163,0.6026403254972232,-0.04168315271521894,0.07237654320987641,0.0,0.42,"{'repeat_cap_removed': 19039, 'injection_noop': 0, 'freshness_quota': 2880}"
182,nominal,0.021264832641926856,-0.3482730048507336,0.6278565086498868,-0.016466969562555334,0.04908950617283958,0.33640698014672776,0.47000000000000003,"{'repeat_cap_removed': 0, 'injection_noop': 1440, 'freshness_quota': 2880}"
183,nominal,0.203541619823013,-0.16599621766964745,0.6047788209909425,-0.03954465722149969,0.07036265432098765,0.0,0.52,"{'repeat_cap_removed': 18317, 'injection_noop': 1440, 'freshness_quota': 2880}"
184,nominal,0.1071026843292816,-0.26243515316337884,0.6265274652473666,-0.017796012965075603,0.056983024691358075,0.37529308119449156,0.35,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
185,nominal,0.32067025715449005,-0.0488675803381704,0.6005634861494393,-0.04375999206300285,0.07497685185185188,0.0,0.4,"{'repeat_cap_removed': 19761, 'injection_noop': 0, 'freshness_quota': 2880}"
186,nominal,0.03458823781453957,-0.3349495996781209,0.6232400517749456,-0.02108342643749661,0.04753086419753094,0.34047628971570887,0.45000000000000007,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
187,nominal,0.22072844726810137,-0.14880939022455908,0.5995416702197766,-0.04478180799266562,0.06184413580246906,0.0,0.5000000000000001,"{'repeat_cap_removed': 18382, 'injection_noop': 0, 'freshness_quota': 2880}"
188,nominal,0.04727321746686902,-0.3222646200257914,0.6243135838482691,-0.02000989436417311,0.06092592592592583,0.3495748120967657,0.43000000000000005,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
189,nominal,0.24097164368012153,-0.12856619381253892,0.6016429921850986,-0.042680486027343534,0.06981481481481477,0.0,0.48000000000000004,"{'repeat_cap_removed': 18667, 'injection_noop': 0, 'freshness_quota': 2880}"
190,nominal,-0.04099275545385489,-0.41053059294651534,0.6260369359462707,-0.018286542266171435,0.05139660493827147,0.3384694829286414,0.53,"{'repeat_cap_removed': 0, 'injection_noop': 1440, 'freshness_quota': 2880}"
191,nominal,0.14276420813298407,-0.22677362935967638,0.603181275277444,-0.04114220293499815,0.07278549382716037,0.0,0.5800000000000001,"{'repeat_cap_removed': 18354, 'injection_noop': 1440, 'freshness_quota': 2880}"
192,nominal,0.3055621875360588,-0.06397564995660165,0.6330628846049022,-0.011260593607539948,0.1483179012345679,0.3723234403844035,0.16,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'session_cap_demoted': 10527, 'freshness_quota': 2880}"
193,nominal,0.5165629155622868,0.1470250780696264,0.6064713381638123,-0.03785214004862991,0.11900462962962965,0.0,0.21000000000000002,"{'repeat_cap_removed': 20585, 'injection_noop': 0, 'session_cap_demoted': 8583, 'freshness_quota': 2880}"
194,nominal,0.2430698201369501,-0.12646801735571034,0.6279170761603798,-0.01640640205206234,0.14444444444444438,0.32499553801417347,0.26,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'session_cap_demoted': 9300, 'freshness_quota': 2880}"
195,nominal,0.41507365611728386,0.045535818624623414,0.6047409115411281,-0.0395825666713141,0.10526234567901227,0.0,0.31000000000000005,"{'repeat_cap_removed': 18898, 'injection_noop': 0, 'session_cap_demoted': 7553, 'freshness_quota': 2880}"
196,nominal,0.2631467031793421,-0.10639113431331837,0.6301480476063125,-0.01417543060612969,0.14555555555555544,0.32825379884664985,0.24000000000000002,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'session_cap_demoted': 9382, 'freshness_quota': 2880}"
197,nominal,0.43789179575853393,0.06835395826587348,0.6076167972418414,-0.036706680970600813,0.10559413580246901,0.0,0.29,"{'repeat_cap_removed': 19040, 'injection_noop': 0, 'session_cap_demoted': 7778, 'freshness_quota': 2880}"
198,nominal,0.19844070623958238,-0.17109713125307807,0.6226339222305531,-0.02168955598188904,0.1428549382716049,0.28252375122251666,0.34,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'session_cap_demoted': 8260, 'freshness_quota': 2880}"
199,nominal,0.3362359745318927,-0.03330186296076776,0.6044620035119103,-0.03986147470053192,0.1049537037037036,0.0,0.39,"{'repeat_cap_removed': 17063, 'injection_noop': 0, 'session_cap_demoted': 6430, 'freshness_quota': 2880}"
200,nominal,0.2508545511695789,-0.11868328632308156,0.6317002932532251,-0.012623184959217104,0.15679783950617288,0.3664744928953774,0.22,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'session_cap_demoted': 10415, 'freshness_quota': 2880}"
201,nominal,0.45643467497572665,0.0868968374830662,0.6059436337428,-0.038379844469642155,0.11583333333333323,0.0,0.27,"{'repeat_cap_removed': 20294, 'injection_noop': 0, 'session_cap_demoted': 8212, 'freshness_quota': 2880}"
202,nominal,0.17836451777914164,-0.1911733197135188,0.6271133111894842,-0.017210167022957967,0.1439351851851851,0.33154007545963743,0.32,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'session_cap_demoted': 9449, 'freshness_quota': 2880}"
203,nominal,0.35542806546150396,-0.014109772031156487,0.6030718384033854,-0.04125163980905677,0.11059413580246913,0.0,0.37,"{'repeat_cap_removed': 19029, 'injection_noop': 0, 'session_cap_demoted': 7518, 'freshness_quota': 2880}"
204,nominal,0.19455956345777098,-0.17497827403488947,0.6304175326832673,-0.013905945529174901,0.14629629629629637,0.3383967276592237,0.30000000000000004,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'session_cap_demoted': 9653, 'freshness_quota': 2880}"
205,nominal,0.37796804391728667,0.008430206424626219,0.6081101849944163,-0.03621329321802591,0.10446759259259264,0.0,0.35,"{'repeat_cap_removed': 19144, 'injection_noop': 0, 'session_cap_demoted': 7684, 'freshness_quota': 2880}"
206,nominal,0.12700383638434964,-0.2425340011083108,0.6260804450636323,-0.01824303314880993,0.14367283950617282,0.2983333736614707,0.4,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'session_cap_demoted': 8608, 'freshness_quota': 2880}"
207,nominal,0.276656900150463,-0.09288093734219743,0.6047961041669675,-0.039527374045474684,0.1084722222222223,0.0,0.45,"{'repeat_cap_removed': 17585, 'injection_noop': 0, 'session_cap_demoted': 6804, 'freshness_quota': 2880}"
208,nominal,0.23311560104507442,-0.13642223644758603,0.6233776440195146,-0.020945834192927615,0.1763117283950617,0.35192615750224693,0.24000000000000002,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'session_cap_demoted': 10339, 'freshness_quota': 2880}"
209,nominal,0.4290311139294088,0.059493276436748344,0.599629495210404,-0.044693983002038196,0.12074074074074082,0.0,0.29,"{'repeat_cap_removed': 19800, 'injection_noop': 0, 'session_cap_demoted': 8403, 'freshness_quota': 2880}"
210,nominal,0.17135027773421635,-0.1981875597584441,0.6170138971302318,-0.027309581082210377,0.1719753086419753,0.304462022275415,0.34,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'session_cap_demoted': 9114, 'freshness_quota': 2880}"
211,nominal,0.32830674469062177,-0.04123109280203868,0.5977462619828402,-0.04657721622960198,0.11911265432098772,0.0,0.38999999999999996,"{'repeat_cap_removed': 18034, 'injection_noop': 0, 'session_cap_demoted': 7285, 'freshness_quota': 2880}"
212,nominal,0.19197823379758855,-0.1775596036950719,0.6203947466127823,-0.023928731599659914,0.1700462962962963,0.3063152578356563,0.32,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'session_cap_demoted': 9170, 'freshness_quota': 2880}"
213,nominal,0.3504690362922397,-0.01906880120042076,0.6009526760726717,-0.043370802139770515,0.10868055555555545,0.0,0.37,"{'repeat_cap_removed': 18182, 'injection_noop': 0, 'session_cap_demoted': 7534, 'freshness_quota': 2880}"
214,nominal,0.10595051954860041,-0.26358731794406004,0.6202020236415837,-0.024121454570858458,0.16060185185185172,0.29231463206361424,0.42,"{'repeat_cap_removed': 0, 'injection_noop': 1440, 'session_cap_demoted': 8660, 'freshness_quota': 2880}"
215,nominal,0.25256076263889216,-0.11697707485376829,0.6021947253097024,-0.04212875290273976,0.10675925925925922,0.0,0.47,"{'repeat_cap_removed': 17539, 'injection_noop': 1440, 'session_cap_demoted': 6930, 'freshness_quota': 2880}"
216,nominal,0.17706413638831575,-0.1924737011043447,0.6237143543055483,-0.020609123906893845,0.16299382716049382,0.349718638800703,0.30000000000000004,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'session_cap_demoted': 10256, 'freshness_quota': 2880}"
217,nominal,0.370407962513002,0.0008701250203415611,0.6011552319899355,-0.0431682462225067,0.11712962962962958,0.0,0.35,"{'repeat_cap_removed': 19642, 'injection_noop': 0, 'session_cap_demoted': 8140, 'freshness_quota': 2880}"
